51389237537,ggd,76,449
51389261319,bab,155,204
51389283264,bgd,1,12
51389283327,cgg,123,18
51389300104,fdg,26,180
51389350606,afe,250,250
51389358251,dcg,169,193
51389359736,gdc,140,214
51389375981,cde,24,225
51389389498,acf,291,94
51389402626,gbe,56,322
51389407791,fde,43,31
51389419541,abe,154,70
51389423506,fgf,290,17
51389432541,aea,117,619
51389435364,gcc,233,127
51389435727,agb,216,61
51389437705,fag,213,114
51389445198,eeg,10,217
51389463718,fga,122,140
51389471658,ebb,137,86
51389500239,efe,235,77
51389504268,bca,75,193
51389538416,gaa,173,158
51389551259,gba,175,97
51389573091,fbg,248,77
51389576505,bbb,280,195
51389584974,cab,56,5
51389600233,gdb,280,97
51389609995,ccc,102,174
51389617698,adc,297,7
51389622789,dfd,208,211
51389646465,fgd,37,156
51389670147,cfe,116,31
51389674529,edf,83,227
51389675269,dde,254,80
51389694865,ffg,182,65
51389703241,bab,228,238
51389739685,bac,188,42
51389742981,fgb,144,76
51389761353,bcc,191,38
51389794334,aga,51,113
51389823850,fec,62,78
51389846363,ddb,195,109
51389853172,ddg,121,35
51389894768,dcb,295,295
51389913791,gda,257,124
51389917395,add,97,190
51389918137,cfa,242,245
51389935408,bff,226,175
51389949401,ddd,82,96
51390005106,dfb,166,141
51390013054,fbe,266,5
51390052168,ece,165,109
51390052443,fbe,187,5
51390055391,gdf,161,83
51390059842,edb,161,66
51390069261,ded,261,261
51390072339,gac,150,287
51390082641,eeb,7,374
51390109850,bfg,142,5
51390115285,dgd,33,192
51390117404,ffc,94,87
51390128753,bbg,129,109
51390138433,ffb,227,765
51390152040,dbb,155,166
51390154245,ggg,260,255
51390171248,bfd,248,5
51390183935,dec,205,5
51390187519,fbd,153,164
51390196914,egf,21,212
51390212423,ffe,208,8
51390224807,efg,79,429
51390232038,ace,196,71
51390236356,abd,186,132
51390237755,ggb,128,295
51390238491,efa,140,239
51390268033,ffc,210,71
51390285297,dad,29,139
51390298761,cgc,234,190
51390322490,cec,176,277
51390325487,geg,95,153
51390330933,agc,223,104
51390351941,fba,293,111
51390365333,cgf,223,93
51390406098,fea,162,88
51390421011,aae,77,87
51390431420,ccb,83,94
51390446523,eae,228,35
51390459657,egb,254,85
51390459961,dgc,81,72
51390478561,fed,240,10
51390500777,gfc,249,258
51390526495,cga,38,65
51390587946,abf,21,5
51390602227,gfg,274,265
51390622919,feb,71,69
51390631221,bed,230,14
51390663217,dad,239,161
51390691816,ecf,93,7
51390696985,bdd,41,31
51390703919,cab,182,5
51390718924,bfc,211,91
51390740582,ccg,202,37
51390766218,aff,250,16
51390768144,adb,136,36
51390770276,ceg,202,106
51390772593,cag,182,5
51390775193,ebb,294,89
51390794365,add,26,195
51390800088,bag,95,12
51390818840,eag,173,144
51390849259,dgg,135,422
51390886703,gae,204,63
51390889283,agg,261,80
51390901654,cgd,274,135
51390906805,bfb,224,26
51390913700,ddc,16,5
51390921715,bae,289,127
51390921740,dcd,255,112
51390925137,eda,168,303
51390925729,bgg,225,77
51390936692,gbb,14,174
51390938380,ade,208,259
51390958798,dgb,207,48
51390962739,cea,186,48
51390981447,ebg,166,37
51391008722,dec,9,5
51391013213,dbf,252,37
51391020914,agf,241,34
51391035731,afd,65,37
51391054689,bcg,115,29
51391060459,fdg,269,208
51391081821,afc,291,87
51391124201,bga,70,391
51391133248,gfd,260,183
51391162673,gac,117,307
51391167138,dba,295,269
51391207719,aga,239,132
51391217880,dbg,11,8
51391226722,dfe,218,389
51391231415,bag,291,12
51391259118,gab,127,281
51391284712,ecb,135,234
51391301545,cfb,17,63
51391316933,feg,248,470
51391333121,cef,76,9
51391342292,ecc,284,54
51391358409,edd,56,192
51391393695,ead,258,85
51391409679,eff,220,141
51391431751,geg,102,128
51391434013,gdd,218,58
51391443901,fcg,240,21
51391478761,eac,286,13
51391496649,ded,51,266
51391502880,cee,90,31
51391511292,fee,207,30
51391511946,efc,297,5
51391514837,ede,168,160
51391518049,acd,2,368
51391563144,cda,172,73
51391580155,ecg,280,302
51391596765,daa,223,118
51391605473,aac,183,190
51391618921,egd,59,38
51391620994,cbb,80,31
51391625973,ged,20,205
51391634810,adg,269,12
51391641572,cad,145,220
51391646369,afe,224,205
51391658358,cbc,188,461
51391683004,cdd,299,111
51391685700,cfc,160,138
51391719766,aad,243,480
51391727416,ggc,137,108
51391737361,bfa,195,244
51391741714,gca,242,8
51391751761,ccf,40,15
51391759661,deg,103,131
51391767658,gcg,28,90
51391788592,bcb,101,205
51391798474,ffe,84,8
51391801291,egg,63,175
51391831453,ced,115,409
51391836966,bec,258,228
51391846086,dff,214,118
51391856123,gge,200,83
51391856162,cff,119,11
51391858529,cfg,165,207
51391878000,gec,94,298
51391995809,ddf,27,348
51392011521,bgf,249,23
51392017328,eef,119,213
51392026720,bca,87,169
51392027487,fcb,214,124
51392036855,aag,180,184
51392068861,bdd,166,26
51392093921,ffg,203,76
51392103539,bge,9,287
51392135823,eec,79,256
51392146849,fae,158,208
51392149074,dge,131,207
51392152143,gfa,203,236
51392178821,deb,90,106
51392190883,edc,32,382
51392203629,cec,257,282
51392204729,bge,54,301
51392224717,cfg,59,231
51392227857,gaa,3,159
51392233166,dag,201,201
51392235919,ddf,160,330
51392236371,dad,277,188
51392237908,ebe,218,68
51392277655,fca,247,66
51392282098,ebb,229,88
51392282899,eeb,264,362
51392294143,ebc,146,8
51392294678,edf,240,231
51392317345,agb,82,56
51392325564,bde,126,53
51392354319,bfd,104,5
51392357257,cgc,275,159
51392400574,fab,150,63
51392422440,cdc,71,137
51392435704,bdf,18,52
51392468775,bdb,198,171
51392489582,cba,64,267
51392519440,bbe,167,82
51392521894,gaa,275,181
51392560487,gaa,73,173
51392564419,fda,26,217
51392584464,gdf,78,92
51392588595,bbd,49,360
51392594269,gff,30,16
51392658475,ccc,230,139
51392659176,gfd,166,192
51392661975,faf,5,5
51392675597,gfb,149,345
51392681203,bcf,120,73
51392696891,eaa,180,234
51392749255,gaf,285,260
51392749767,faa,258,141
51392755007,bdg,97,100
51392770658,aec,209,44
51392775889,fac,67,466
51392802113,dcc,33,89
51392823292,bee,231,381
51392841216,dfa,206,21
51392850626,acg,111,100
51392909097,cfa,173,200
51392918897,fce,71,489
51392934926,gbb,225,182
51392943338,eba,112,37
51392976748,dga,261,52
51392986738,dae,106,83
51392994034,gbc,65,206
51392994384,acc,239,36
51393009308,dcf,199,95
51393018045,cbe,58,73
51393034696,fbc,59,25
51393061116,ffe,141,6
51393067669,dca,136,295
51393075327,fad,274,83
51393084987,aae,121,94
51393088438,fcf,289,298
51393137354,beg,252,43
51393139451,cee,95,34
51393141656,afb,143,163
51393149558,gbb,299,156
51393149618,fba,102,108
51393152175,dad,109,176
51393186868,gbd,135,108
51393196948,bcd,157,235
51393204464,fdc,145,216
51393215736,ega,217,145
51393222243,efb,200,38
51393246973,bbf,46,19
51393289584,aaf,169,122
51393293598,dfc,33,32
51393301410,caa,269,10
51393302819,dbc,184,27
51393309910,gga,126,25
51393337976,ggg,77,234
51393376789,bgf,157,23
51393393703,bfg,115,5
51393417156,gcd,147,269
51393422203,fgf,285,17
51393427763,dgc,156,60
51393436425,ecd,295,20
51393458572,cec,75,270
51393476193,aac,5,182
51393476232,bac,3,37
51393481774,ebd,238,119
51393524317,egc,193,205
51393532497,ddd,76,98
51393577477,afa,169,35
51393579810,fad,66,86
51393595587,afc,204,80
51393599124,bfb,125,20
51393600644,bea,169,21
51393605743,cdb,120,21
51393625580,aef,113,189
51393641414,gdc,73,192
51393670204,cde,269,202
51393682794,fgc,74,21
51393703529,fcd,213,66
51393743610,aeg,276,120
51393744899,bdc,13,92
51393748440,cdg,182,27
51393756043,gfc,40,242
51393790106,bbc,45,62
51393792991,dbe,258,77
51393800253,fac,15,442
51393855382,bgb,57,56
51393930162,dbc,236,28
51393940230,fdd,293,178
51393946305,fbb,211,77
51394013780,fae,38,172
51394044527,dfe,84,377
51394081373,aab,188,168
51394081466,dba,122,320
51394088289,gad,282,272
51394104576,dec,231,5
51394115642,gea,110,301
51394124002,eea,12,145
51394142898,acf,115,109
51394156536,ddb,270,123
51394169832,cdd,199,95
51394173593,cfd,80,117
51394178160,faa,41,166
51394180662,gee,54,200
51394206267,beg,111,39
51394216649,fge,215,259
51394222955,bbg,45,90
51394226460,bfe,72,129
51394232876,gef,129,337
51394255201,ecb,40,217
51394271810,cce,275,5
51394283950,eag,52,149
51394308569,aef,109,164
51394310448,bdf,238,60
51394318404,fdd,91,204
51394334888,adf,185,291
51394367496,bad,204,88
51394381128,ebe,128,57
51394381501,gfe,216,64
51394389659,edg,247,154
51394414969,fdf,154,132
51394417476,cfg,227,205
51394422996,bef,216,324
51394428689,abf,15,5
51394433455,egc,272,190
51394434165,ffe,40,5
51394445397,fcd,232,66
51394464135,cba,24,293
51394468058,gbc,54,243
51394487114,cbf,222,257
51394490161,gcb,89,90
51394500852,bfb,11,17
51394503115,bdg,294,85
51394521453,cad,242,250
51394537385,fdb,247,214
51394544385,cca,179,148
51394614607,baa,145,83
51394631527,ggb,229,300
51394672782,ggf,208,69
51394687821,egc,246,172
51394705866,dee,118,60
51394754675,dgf,44,5
51394768350,ecc,129,61
51394781216,efe,205,76
51394781598,dcc,55,102
51394791321,dbd,24,333
51394806409,eee,137,5
51394813177,cae,84,153
51394820128,acb,181,279
51394820317,cad,55,255
51394838520,ege,84,124
51394838625,agc,6,110
51394869075,def,100,29
51394874892,eec,102,209
51394877108,bda,132,74
51394907925,ada,130,7
51394956691,ccd,62,72
51394967132,gdc,261,172
51394973564,gdb,20,84
51394978904,bcc,58,45
51395002605,efb,30,44
51395025438,abd,199,117
51395055717,dcg,225,181
51395073015,aba,245,58
51395083790,bca,65,165
51395102658,bgg,275,91
51395137997,abg,8,57
51395147175,abb,250,60
51395166334,bde,224,62
51395170800,aeg,49,100
51395208720,gec,178,277
51395219620,daf,156,70
51395222339,gcg,210,99
51395228154,geb,142,297
51395233029,dbe,244,88
51395253743,ead,87,76
51395255448,ddb,197,140
51395263599,eaf,157,218
51395283468,egb,264,71
51395291954,ggd,42,466
51395293507,ced,7,421
51395328564,gcf,216,120
51395353460,ege,151,120
51395359049,bcg,270,24
51395417655,beb,265,68
51395421478,ccf,256,16
51395428033,eaa,232,269
51395431636,gbg,291,29
51395438179,geg,269,144
51395468730,cge,183,230
51395471795,baf,26,151
51395504725,ebf,3,287
51395506607,bee,92,415
51395533590,aga,154,147
51395533856,bdg,179,81
51395534149,cec,190,245
51395543513,cca,11,149
51395564078,cgf,54,78
51395565927,dab,11,60
51395590784,fgg,94,5
51395672110,bdg,191,91
51395674044,dff,260,102
51395681102,dag,263,198
51395683962,gea,236,313
51395705915,cbg,232,123
51395729922,ecb,198,210
51395730526,bbb,298,202
51395731456,bdf,281,51
51395736107,dda,186,280
51395736643,aed,290,122
51395779089,fde,193,32
51395790301,bed,111,13
51395795138,gff,292,17
51395811866,aff,111,15
51395814458,ace,221,60
51395824338,fbf,220,225
51395828320,age,156,172
51395847984,gdf,185,107
51395857813,fca,47,54
51395862121,gdb,147,77
51395874055,fce,268,469
51395933689,fge,247,207
51395941252,gdg,284,69
51395949041,bgc,246,87
51395957826,fgb,93,60
51395984211,agb,254,64
51396003409,bce,15,115
51396036978,afg,29,121
51396073773,gdb,45,91
51396081801,bba,90,195
51396088172,egb,249,83
51396121801,fce,56,450
51396125383,bga,256,434
51396150686,bge,103,343
51396157178,eed,80,5
51396172268,aee,285,202
51396176674,fcc,278,15
51396178333,cbf,147,233
51396197709,agd,60,107
51396228049,dce,160,44
51396248927,gdb,206,101
51396256435,cff,162,10
51396310809,fef,279,335
51396321756,bad,246,99
51396322436,cfb,196,74
51396322705,gdc,76,149
51396353179,bae,69,107
51396374952,aca,175,124
51396395192,cea,193,38
51396408328,ffb,219,856
51396410737,cfg,36,202
51396417774,fac,185,477
51396420014,gdd,163,68
51396470678,fdb,246,222
51396478301,eca,85,98
51396486087,fcf,291,309
51396500768,afd,63,41
51396526406,fdg,104,237
51396526961,efd,5,326
51396532037,ffc,38,60
51396546854,dca,135,312
51396575113,fbb,198,80
51396608321,dgd,71,220
51396616427,ddd,187,108
51396619404,geb,25,332
51396629854,egc,164,197
51396650487,dag,260,166
51396651423,bab,171,204
51396674032,cdf,52,58
51396674404,ceg,120,101
51396699755,gfd,292,161
51396700073,bdd,113,26
51396710604,fff,275,5
51396740847,gae,190,64
51396766494,ebb,284,79
51396766974,dcd,142,106
51396818865,fag,217,109
51396822959,eed,286,5
51396838997,bfg,234,5
51396854806,edg,73,124
51396872499,bcb,165,200
51396886488,fbg,30,66
51396887440,baa,219,87
51396891450,aeb,117,103
51396901150,bfc,132,108
51396917993,bbd,22,399
51396941507,dgd,4,233
51396961265,bgb,212,49
51396973876,cac,114,6
51396977659,fdb,295,186
51396986708,acd,249,426
51396996618,bbb,50,226
51397002441,gbe,79,315
51397005663,gac,39,356
51397015332,cgb,172,44
51397027102,ede,269,187
51397048747,dge,61,215
51397066560,dba,30,294
51397082459,caf,163,78
51397094901,gga,288,21
51397134462,dfg,94,225
51397152213,dac,10,150
51397166352,fab,120,70
51397178856,add,218,216
51397183406,ggg,3,189
51397206362,fea,242,96
51397252402,abb,11,48
51397281115,ade,275,222
51397291911,ced,189,412
51397292727,adb,196,36
51397312919,ace,269,58
51397333532,abc,168,79
51397359840,cdb,229,21
51397411062,ffg,151,74
51397448018,afc,179,87
51397462055,gec,249,263
51397487670,dfg,25,267
51397493811,ccg,117,38
51397500292,ffa,14,109
51397500344,gfa,133,217
51397517860,aaa,217,256
51397518630,ggc,30,101
51397524670,adc,260,7
51397555199,gba,236,87
51397562903,dgf,273,5
51397615582,egf,12,231
51397632757,aea,153,532
51397655427,cge,150,211
51397657226,gbf,89,150
51397674993,gcc,85,114
51397675711,bde,74,56
51397688430,dgc,209,61
51397698159,dcf,45,102
51397707481,gaa,143,197
51397713205,fcb,125,100
51397716706,dbe,92,73
51397735838,beb,132,74
51397752112,fac,134,457
51397760846,dea,71,44
51397770277,bef,141,385
51397798915,ggb,278,318
51397818649,ddc,297,5
51397820294,dcg,241,182
51397835465,fbe,32,5
51397847188,dgg,7,438
51397880401,bge,53,312
51397892571,gac,155,402
51397900736,baf,116,157
51397907038,fgd,201,140
51397916871,bed,155,12
51397920966,ecf,27,6
51397961985,cga,269,61
51397967750,dcb,11,306
51397977806,ceb,158,52
51397979936,cef,220,10
51397990480,gce,233,111
51397999963,bfd,249,5
51398017662,cdf,215,61
51398035182,bfd,43,5
51398066081,eda,61,321
51398094100,dab,218,48
51398108955,fga,206,121
51398114548,afe,10,209
51398151254,cfa,253,160
51398156458,fec,53,77
51398156507,bcd,174,267
51398179981,cag,3,5
51398183010,eab,187,96
51398183447,bce,219,126
51398188989,gcc,66,132
51398231830,cda,102,74
51398240171,dbg,183,7
51398258051,egb,7,91
51398273754,ccd,261,73
51398297139,bag,107,10
51398301733,eef,59,191
51398334368,ccb,210,98
51398349869,fac,54,525
51398357606,afa,55,41
51398386502,cbd,233,135
51398400926,eeg,102,245
51398404480,agg,140,74
51398414628,bfb,8,17
51398461094,ffd,68,51
51398468528,gde,99,197
51398484035,eec,244,242
51398494854,gaa,92,195
51398523943,cbg,152,113
51398572725,dfb,91,124
51398579286,ebg,55,44
51398591859,fcg,164,23
51398627241,dgb,251,56
51398629841,cgf,126,73
51398646255,fdg,150,218
51398669054,eea,263,162
51398682885,afd,227,46
51398734421,eba,68,35
51398734611,ebd,276,136
51398734721,ada,283,7
51398754138,fff,114,5
51398766856,eff,140,167
51398803254,cbc,267,539
51398820043,gag,285,195
51398853169,gea,129,347
51398867189,aac,106,154
51398869586,gac,205,438
51398872505,cab,104,5
51398873182,ffa,245,112
51398880837,ced,244,337
51398894833,deb,278,111
51398902242,eda,113,337
51398909544,eeb,216,401
51398939701,efg,65,450
51398950129,bfc,44,118
51398953391,agd,105,119
51398982766,dae,284,73
51398988420,acb,136,326
51398994853,cfg,190,163
51399015024,ded,1,242
51399015430,bgd,154,14
51399017408,abe,144,56
51399022285,bcg,228,27
51399033559,cgg,237,15
51399038470,bac,194,40
51399047683,gge,51,75
51399050159,dde,41,64
51399068212,eca,156,95
51399114993,ceg,27,81
51399126387,gfe,127,59
51399138826,ffc,279,57
51399159139,deb,267,92
51399165605,ecg,46,308
51399166136,dfa,16,21
51399182680,bbe,274,77
51399187522,dcb,96,266
51399191546,efa,216,239
51399202628,acf,7,123
51399208866,gda,51,140
51399209118,fbe,129,5
51399253069,bga,286,494
51399257205,fce,71,418
51399261676,ebd,128,123
51399268998,fed,169,10
51399287441,gff,110,13
51399288321,ddg,95,40
51399289908,fbd,154,144
51399316820,dfd,286,175
51399354804,fda,46,234
51399360182,fgf,196,19
51399369162,gfb,59,351
51399384215,bff,253,145
51399385257,edd,241,180
51399407636,dff,86,99
51399408751,gdb,13,114
51399477912,dbe,153,75
51399485356,afb,133,182
51399485653,fab,50,79
51399486681,eeb,247,380
51399494967,aad,206,571
51399496326,ggg,105,217
51399504061,gae,44,64
51399539719,edd,274,160
51399557498,aaf,78,135
51399566701,egb,81,80
51399576079,bcc,67,39
51399582895,eae,185,28
51399586611,abb,25,47
51399597976,agc,81,127
51399611294,cfe,15,28
51399615273,bec,18,266
51399619507,eda,288,343
51399623126,cbb,22,28
51399623745,ddd,57,103
51399625086,cgc,154,138
51399641592,gea,235,336
51399650490,ece,162,91
51399662717,cbc,77,533
51399674710,daa,162,99
51399690697,fed,207,10
51399749767,gec,55,244
51399773385,bee,183,485
51399809515,bgb,101,44
51399815537,edb,188,72
51399821568,cbb,168,27
51399851427,cga,193,58
51399867351,fff,26,5
51399880196,gfc,172,208
51399895339,dac,43,169
51399926166,dbb,149,195
51399934480,aee,35,183
51399936630,caf,105,89
51399946828,bea,16,22
51399947838,ffa,224,95
51399987988,fcg,59,19
51399988210,gca,177,6
51399991710,aag,240,182
51400006411,ebf,103,330
51400017617,efc,183,5
51400032981,bda,11,68
51400036370,egd,184,44
51400044916,gfg,8,275
51400057414,ebg,142,48
51400082342,bac,274,44
51400095341,egf,245,240
51400115495,bed,155,12
51400136868,eag,178,168
51400191054,dfc,114,38
51400195353,cfc,218,128
51400211589,fac,276,514
51400218409,dcf,204,88
51400229351,abg,94,50
51400245830,gde,128,181
51400274256,fee,178,30
51400275302,fad,284,78
51400295479,beg,278,35
51400306849,gcc,204,135
51400328560,gec,42,202
51400330239,deg,99,133
51400352490,adg,144,10
51400360253,cbf,67,251
51400367186,fec,214,66
51400377363,fca,186,61
51400397127,efc,191,5
51400404526,baf,65,149
51400405330,dfg,81,256
51400409502,efc,225,5
51400443808,ead,99,82
51400456755,ada,280,7
51400457651,agf,141,31
51400479330,feg,106,470
51400489471,ega,146,120
51400500012,feb,43,57
51400574192,bdb,294,138
51400584612,bdc,299,86
51400598232,gbb,208,162
51400613007,fga,195,112
51400620944,aad,74,496
51400634708,cdc,89,156
51400637819,baf,293,174
51400638709,gab,251,233
51400641232,deg,47,134
51400641751,faa,120,197
51400647019,gef,61,283
51400768011,efe,65,79
51400769875,dde,35,58
51400772671,bbf,218,16
51400775118,gfa,233,186
51400796685,ddf,61,280
51400805553,ecf,54,5
51400820336,dbf,65,34
51400879020,caa,12,10
51400883589,cec,226,254
51400897285,cgd,1,124
51400907781,aee,104,179
51400923541,efb,36,50
51400944882,bgg,149,91
51400968707,gda,17,124
51400975334,abf,188,5
51400997691,cad,25,265
51401024915,ecf,182,5
51401064321,bca,220,188
51401076504,bge,55,318
51401121137,ace,216,51
51401133194,fgc,167,20
51401179993,ace,116,47
51401216635,gfb,134,305
51401224173,gdf,166,107
51401245923,agc,80,114
51401262640,bgc,294,71
51401295803,bgf,126,23
51401309383,egg,234,171
51401311928,cdg,123,27
51401323403,ebe,275,53
51401342438,faf,252,5
51401354735,aba,187,52
51401367959,ged,140,168
51401377806,feg,38,512
51401385744,add,39,231
51401390425,bdd,283,24
51401417012,eac,176,11
51401427176,ccd,4,66
51401471270,fcd,278,55
51401491693,bee,192,518
51401526553,gbd,176,112
51401540386,dec,162,5
51401546974,cfe,40,30
51401555649,cde,40,224
51401593045,ebc,64,8
51401594386,bdd,276,19
51401597310,cfd,135,108
51401598389,ggc,133,107
51401600874,dbf,41,30
51401628773,geb,187,305
51401691084,bfa,27,261
51401697912,dfe,51,373
51401705422,abc,260,87
51401718802,gfb,81,250
51401726411,edc,252,420
51401753766,gbb,235,168
51401797286,geb,192,320
51401804930,fdf,164,110
51401828315,bbg,288,105
51401838834,bcf,29,60
51401842745,ccc,215,120
51401847964,ggc,229,117
51401868937,aec,73,50
51401878071,ecd,98,16
51401885391,aed,252,142
51401886033,cfd,81,114
51401888021,dff,20,84
51401892928,cfb,144,71
51401905707,fba,47,122
51401906990,ddg,230,39
51401917081,eab,260,77
51401919259,bbd,103,395
51401951556,fdd,67,169
51401953678,dca,155,268
51401964369,dgg,152,521
51401964643,gae,170,69
51401964707,efd,61,303
51401986969,aaa,148,215
51401995237,gaf,286,280
51402009349,dab,183,56
51402011777,edc,15,357
51402029578,cbe,37,58
51402064512,bae,146,116
51402086116,ccg,44,39
51402102897,dbc,148,26
51402126122,acc,63,36
51402140499,abd,60,101
51402145987,cge,280,246
51402180626,daf,15,67
51402206038,bdb,236,138
51402207162,ege,123,115
51402209774,cec,295,271
51402211633,dcc,164,110
51402232688,bbb,274,235
51402242006,dad,31,147
51402245529,edf,59,265
51402247572,efd,229,321
51402258257,ebd,47,145
51402272010,dfd,75,194
51402328945,adc,31,5
51402357738,afb,236,172
51402374671,ece,204,94
51402388899,bge,266,356
51402400783,acg,51,105
51402410572,gec,28,218
51402414358,cae,186,171
51402418696,ega,115,138
51402465178,dbd,24,352
51402467353,ebb,131,85
51402493268,bbc,79,60
51402514104,dec,42,5
51402519605,bcd,236,264
51402584739,gec,282,178
51402602103,ffe,59,5
51402618236,bfg,33,5
51402618887,fgb,53,57
51402631694,bfc,224,135
51402636087,eed,217,5
51402648735,cfc,259,126
51402649417,aae,145,78
51402696765,ecc,202,66
51402699749,dbe,215,69
51402701004,bgb,103,38
51402707531,fed,139,8
51402718003,fbc,95,22
51402721442,ccf,278,15
51402721770,deb,184,96
51402739433,dde,296,48
51402743399,cdb,107,17
51402777507,abd,279,101
51402788731,gad,97,272
51402807246,ede,237,160
51402812120,fdc,103,194
51402817535,edg,117,136
51402836446,efc,119,5
51402861314,cba,177,313
51402872997,ceg,266,94
51402886254,bac,225,42
51402891852,gdd,249,77
51402901999,dga,289,57
51402908066,fae,156,137
51402909323,cbg,29,107
51402913199,eec,71,212
51402952722,adb,216,33
51402963439,bfe,12,117
51402983228,aeg,181,115
51402985293,gcd,213,217
51403012485,efa,25,222
51403017803,bae,8,105
51403030453,aef,52,155
51403038143,gbe,276,296
51403041520,cee,206,27
51403115396,efc,130,5
51403138052,bdd,226,21
51403158738,ecb,269,249
51403169987,ded,5,234
51403175294,ccd,29,58
51403189083,ffa,77,90
51403256601,fbe,112,5
51403257962,gcf,264,118
51403295282,caa,115,8
51403301228,bee,232,435
51403301361,cdd,154,102
51403307536,gdb,176,103
51403349188,dea,56,47
51403350328,cef,234,10
51403352238,cag,57,5
51403354605,bed,5,10
51403374399,agb,264,56
51403387969,caf,19,96
51403390405,acb,154,283
51403409431,gbf,183,135
51403413497,ccd,111,55
51403416371,ace,40,38
51403435919,bgd,11,14
51403436024,bde,267,50
51403451956,acb,193,280
51403459596,gag,237,185
51403462204,dcg,272,154
51403477038,fbc,223,25
51403480493,adb,62,29
51403482294,dba,173,244
51403520778,gbc,277,286
51403535227,cgf,47,70
51403549246,fcc,190,17
51403576618,gcg,40,108
51403584187,aab,192,179
51403624174,afd,48,39
51403656807,ffd,84,47
51403660036,ffg,98,74
51403672765,baa,276,82
51403683980,dca,248,292
51403691308,eef,13,162
51403700579,ded,276,241
51403704631,ecg,167,295
51403709830,eee,123,5
51403737416,gbg,114,31
51403737722,eca,257,95
51403761513,gcb,104,75
51403766438,aag,42,160
51403768694,fea,18,99
51403815819,gda,125,135
51403829234,adf,150,253
51403854003,bde,198,49
51403868166,gbd,29,108
51403894587,ccd,223,49
51403903587,fbe,245,5
51403926832,fcf,86,346
51403953487,aea,215,633
51403954765,adc,280,5
51403955964,gee,8,190
51403960361,def,135,23
51403968676,fbb,95,65
51403979509,fee,162,30
51403983432,geg,264,159
51403988972,gbd,289,123
51403992239,afg,273,99
51404015545,dgd,224,202
51404020882,ceb,139,42
51404022981,aec,133,57
51404024207,gfg,114,264
51404045847,fed,19,7
51404070758,bga,255,498
51404083694,bgf,64,20
51404091548,cce,247,5
51404095611,gdd,53,65
51404104910,fbg,250,73
51404127871,cdd,70,116
51404131752,age,15,137
51404132584,fab,85,91
51404150842,fbd,272,154
51404153050,fad,235,87
51404198554,gde,4,181
51404210247,deb,161,100
51404225946,dfc,140,33
51404233317,cdb,53,19
51404239018,ggf,123,69
51404261297,dag,105,175
51404299978,bdb,167,111
51404319179,bab,281,167
51404331164,dgg,259,484
51404350812,fba,96,102
51404363573,fae,8,128
51404365317,efd,289,378
51404365356,cea,15,32
51404368928,eaf,292,218
51404379199,gfc,30,201
51404383696,eec,194,220
51404390055,cac,8,5
51404399322,cfc,18,123
51404413514,bda,231,70
51404464981,cge,214,277
51404474664,fac,5,503
51404506289,dee,212,54
51404509729,gff,248,11
51404540723,fge,175,204
51404550735,cbd,39,108
51404562675,cca,174,159
51404568645,bbb,273,242
51404570879,ddc,148,5
51404573377,eaa,175,317
51404576534,gba,170,96
51404616458,cbg,260,110
51404622524,dfc,169,33
51404663435,ged,195,188
51404678384,bgg,58,105
51404686937,gce,268,126
51404698691,aff,150,15
51404709059,ggc,92,133
51404726494,dge,5,204
51404754945,aga,90,144
51404761328,fcb,185,109
51404768205,agd,173,96
51404768551,adb,157,25
51404772271,bdg,27,106
51404789888,dfe,94,317
51404799210,ccb,73,97
51404825282,gbe,133,316
51404829852,ggd,266,442
51404845407,fde,171,27
51404849408,beg,187,29
51404889795,bfb,48,19
51404914037,bdf,191,46
51404918197,ddd,145,87
51404924466,egg,50,164
51404951225,fbf,15,231
51404954590,eaa,63,297
51404964260,cgb,204,38
51404964515,dfb,247,126
51404973469,fgf,120,22
51405015100,daa,120,93
51405016434,fba,5,116
51405028064,fea,217,89
51405034712,fdc,108,159
51405034752,fgd,123,114
51405057075,bgb,262,43
51405060947,ece,207,108
51405063603,bba,167,183
51405073397,cea,192,27
51405088612,cdf,76,54
51405102575,aec,284,52
51405104033,ccf,124,13
51405112908,dgf,290,5
51405116535,fbg,98,71
51405143166,bbg,197,90
51405159489,ddb,232,141
51405173954,eaf,87,194
51405174813,aeb,4,83
51405176110,gca,89,5
51405183069,dcb,121,215
51405190085,gga,162,22
51405196866,dce,209,39
51405253916,ffb,157,950
51405273832,gag,7,201
51405298168,cec,210,298
51405302515,cgc,179,133
51405315636,fdb,266,171
51405354661,gab,164,195
51405368547,gdf,194,121
51405392504,cgb,102,33
51405414436,dda,80,257
51405436255,ecf,104,5
51405451375,gga,191,24
51405454707,aae,266,88
51405462744,cfg,294,141
51405495421,eeb,224,440
51405504936,adg,277,9
51405515154,cab,132,5
51405547068,dcd,4,122
51405566202,fgg,211,5
51405570239,eba,109,28
51405578086,bad,112,93
51405584411,ccg,116,37
51405616689,gde,61,175
51405625705,dca,298,294
51405626895,aca,149,130
51405639870,eff,49,143
51405645898,dcc,237,119
51405667189,fce,175,472
51405677610,eba,128,32
51405691570,abb,159,46
51405708033,gfd,140,165
51405715545,feg,121,558
51405724284,fef,20,308
51405746869,ebe,11,63
51405774082,afa,275,41
51405832585,bdg,263,106
51405836650,aaa,64,223
51405838399,gdg,262,66
51405852011,fff,251,5
51405855615,cff,93,8
51405865892,abb,45,54
